Categoría 1	Descripción (categoría 1)	Categoría 2	Descripción (categoría 2)	Categoría 3	Descripción (categoría 3)	Categoría 4	Descripción (categoría 4)	Categoría 5	Descripción (categoría 5)	Categoría 6	Descripción (categoría 6)	Categoría 7	Descripción (categoría 7)	Categoría 8	Descripción (categoría 8)	Categoría 9	Descripción (categoría 9)	Impuesto	Nota explicativa 1. Incluye	Nota explicativa 2. Excluye
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42912	Artículos de uso doméstico, esponjas, estropajos, almohadillas para fregar, guantes, lana y similares, de hierro, acero, cobre o aluminio; aparatos para cocinar o calentar de uso doméstico, no eléctricos, de cobre; aparatos manuales para preparar o servir alimentos, de un peso máximo de 10 kg	4291203	Artículos de uso doméstico, aluminio	429120300	Artículos de uso doméstico, aluminio	42912030004	Lluvias para regaderas, de aluminio	4,2912E+12	Lluvias para regaderas, de aluminio	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42912	Artículos de uso doméstico, esponjas, estropajos, almohadillas para fregar, guantes, lana y similares, de hierro, acero, cobre o aluminio; aparatos para cocinar o calentar de uso doméstico, no eléctricos, de cobre; aparatos manuales para preparar o servir alimentos, de un peso máximo de 10 kg	4291203	Artículos de uso doméstico, aluminio	429120300	Artículos de uso doméstico, aluminio	42912030099	Artículos de uso doméstico, aluminio, n.c.p.	4,2912E+12	Artículos de uso doméstico, aluminio, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42912	Artículos de uso doméstico, esponjas, estropajos, almohadillas para fregar, guantes, lana y similares, de hierro, acero, cobre o aluminio; aparatos para cocinar o calentar de uso doméstico, no eléctricos, de cobre; aparatos manuales para preparar o servir alimentos, de un peso máximo de 10 kg	4291204	Aparatos mecánicos accionados de forma manual, de un peso máximo de 10 kg, utilizados para preparar, acondicionar o servir comidas o bebidas	429120400	Aparatos mecánicos accionados de forma manual, de un peso máximo de 10 kg, utilizados para preparar, acondicionar o servir comidas o bebidas	42912040001	Molinillos para maíz	4,2912E+12	Molinillos para maíz	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42912	Artículos de uso doméstico, esponjas, estropajos, almohadillas para fregar, guantes, lana y similares, de hierro, acero, cobre o aluminio; aparatos para cocinar o calentar de uso doméstico, no eléctricos, de cobre; aparatos manuales para preparar o servir alimentos, de un peso máximo de 10 kg	4291204	Aparatos mecánicos accionados de forma manual, de un peso máximo de 10 kg, utilizados para preparar, acondicionar o servir comidas o bebidas	429120400	Aparatos mecánicos accionados de forma manual, de un peso máximo de 10 kg, utilizados para preparar, acondicionar o servir comidas o bebidas	42912040099	Aparatos mecánicos accionados de forma manual, de un peso máximo de 10 kg, utilizados para preparar, acondicionar o servir comidas o bebidas, n.c.p.	4,2912E+12	Aparatos mecánicos accionados de forma manual, de un peso máximo de 10 kg, utilizados para preparar, acondicionar o servir comidas o bebidas, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291301	Cuchillos de hoja fija	429130101	Cuchillos de hoja fija, para la mesa	42913010100	Cuchillos de hoja fija, para la mesa	4,2913E+12	Cuchillos de hoja fija, para la mesa	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291301	Cuchillos de hoja fija	429130102	Cuchillos de hoja fija, de uso agropecuario	42913010201	Cuchillos de hoja fija, para eviscerar	4,2913E+12	Cuchillos de hoja fija, para eviscerar	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291301	Cuchillos de hoja fija	429130102	Cuchillos de hoja fija, de uso agropecuario	42913010202	Cuchillos de hoja fija, para desopercular panales	4,2913E+12	Cuchillos de hoja fija, para desopercular panales	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291301	Cuchillos de hoja fija	429130102	Cuchillos de hoja fija, de uso agropecuario	42913010299	Cuchillos de hoja fija, de uso agropecuario, n.c.p.	4,2913E+12	Cuchillos de hoja fija, de uso agropecuario, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291301	Cuchillos de hoja fija	429130199	Cuchillos de hoja fija, n.c.p.	42913019900	Cuchillos de hoja fija, n.c.p.	4,2913E+12	Cuchillos de hoja fija, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291302	Cuchillos (excepto los de hoja fija), incluidas las partes y los paquetes surtidos	429130201	Cuchillos (excepto los de hoja fija)	42913020101	Cuchillos (excepto los de hoja fija), para injertar o podar	4,2913E+12	Cuchillos (excepto los de hoja fija), para injertar o podar	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291302	Cuchillos (excepto los de hoja fija), incluidas las partes y los paquetes surtidos	429130201	Cuchillos (excepto los de hoja fija)	42913020102	Cuchillos curvos (excepto los de hoja fija), para cortar banano	4,2913E+12	Cuchillos curvos (excepto los de hoja fija), para cortar banano	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291302	Cuchillos (excepto los de hoja fija), incluidas las partes y los paquetes surtidos	429130201	Cuchillos (excepto los de hoja fija)	42913020199	Cuchillos (excepto los de hoja fija), n.c.p.	4,2913E+12	Cuchillos (excepto los de hoja fija), n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291302	Cuchillos (excepto los de hoja fija), incluidas las partes y los paquetes surtidos	429130202	Partes de cuchillos	42913020201	Hojas de cuchillos	4,2913E+12	Hojas de cuchillos	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291302	Cuchillos (excepto los de hoja fija), incluidas las partes y los paquetes surtidos	429130202	Partes de cuchillos	42913020202	Mangos de cuchillos, de metal común	4,2913E+12	Mangos de cuchillos, de metal común	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291302	Cuchillos (excepto los de hoja fija), incluidas las partes y los paquetes surtidos	429130299	Cuchillos surtidos	42913029900	Cuchillos surtidos	4,2913E+12	Cuchillos surtidos	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291303	Tijeras y sus hojas	429130301	Tijeras punta roma	42913030101	Tijeras punta roma, de uso escolar	4,2913E+12	Tijeras punta roma, de uso escolar	1%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291303	Tijeras y sus hojas	429130301	Tijeras punta roma	42913030199	Tijeras punta roma, n.c.p.	4,2913E+12	Tijeras punta roma, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291303	Tijeras y sus hojas	429130399	Tijeras, n.c.p.	42913039901	Tijeras, n.c.p., de uso escolar	4,2913E+12	Tijeras, n.c.p., de uso escolar	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291303	Tijeras y sus hojas	429130399	Tijeras, n.c.p.	42913039999	Tijeras, n.c.p.	4,2913E+12	Tijeras, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291303	Tijeras y sus hojas	429130302	Hojas de tijeras	42913030201	Hojas de tijeras podadoras	4,2913E+12	Hojas de tijeras podadoras	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42913	Cuchillos (excepto para máquinas) y tijeras, y sus hojas	4291303	Tijeras y sus hojas	429130302	Hojas de tijeras	42913030299	Hojas de tijeras, n.c.p.	4,2913E+12	Hojas de tijeras, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42914	Maquinillas de afeitar y cuchillas de afeitar (incluso las hojas de afeitar en tiras)	4291401	Navajas	429140100	Navajas	42914010000	Navajas	4,2914E+12	Navajas	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42914	Maquinillas de afeitar y cuchillas de afeitar (incluso las hojas de afeitar en tiras)	4291402	Máquinas de afeitar	429140200	Máquinas de afeitar	42914020001	Máquinas de afeitar, desechables de plástico	4,2914E+12	Máquinas de afeitar, desechables de plástico	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42914	Maquinillas de afeitar y cuchillas de afeitar (incluso las hojas de afeitar en tiras)	4291402	Máquinas de afeitar	429140200	Máquinas de afeitar	42914020099	Máquinas de afeitar, n.c.p.	4,2914E+12	Máquinas de afeitar, n.c.p.	13%	Rasuradoras de metal	
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42914	Maquinillas de afeitar y cuchillas de afeitar (incluso las hojas de afeitar en tiras)	4291403	Hojas de afeitar (incluso esbozos en tiras)	429140300	Hojas de afeitar (incluso esbozos en tiras)	42914030000	Hojas de afeitar (incluso esbozos en tiras)	4,2914E+12	Hojas de afeitar (incluso esbozos en tiras)	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42915	Artículos de cuchillería, n.c.p.; juego de manicura o pedicura e instrumentos	4291501	Cortapapeles, abrecartas, raspadores, sacapuntas y sus cuchillas	429150100	Cortapapeles, abrecartas, raspadores, sacapuntas y sus cuchillas	42915010001	Tajadores o sacapuntas, de bolsillo	4,2915E+12	Tajadores o sacapuntas, de bolsillo, de uso escolar	1%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42915	Artículos de cuchillería, n.c.p.; juego de manicura o pedicura e instrumentos	4291501	Cortapapeles, abrecartas, raspadores, sacapuntas y sus cuchillas	429150100	Cortapapeles, abrecartas, raspadores, sacapuntas y sus cuchillas	42915010001	Tajadores o sacapuntas, de bolsillo	4,2915E+12	Tajadores o sacapuntas, de bolsillo, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42915	Artículos de cuchillería, n.c.p.; juego de manicura o pedicura e instrumentos	4291501	Cortapapeles, abrecartas, raspadores, sacapuntas y sus cuchillas	429150100	Cortapapeles, abrecartas, raspadores, sacapuntas y sus cuchillas	42915010099	Cortapapeles, abrecartas, raspadores, sacapuntas y sus cuchillas, n.c.p.	4,2915E+12	Cortapapeles, abrecartas, raspadores, sacapuntas y sus cuchillas, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42915	Artículos de cuchillería, n.c.p.; juego de manicura o pedicura e instrumentos	4291502	Herramientas y juegos de herramientas de manicura o pedicura (incluidas las limas para uñas)	429150200	Herramientas y juegos de herramientas de manicura o pedicura (incluidas las limas para uñas)	42915020000	Herramientas y juegos de herramientas de manicura o pedicura (incluidas las limas para uñas)	4,2915E+12	Herramientas y juegos de herramientas de manicura o pedicura (incluidas las limas para uñas)	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42915	Artículos de cuchillería, n.c.p.; juego de manicura o pedicura e instrumentos	4291503	Máquinas para pelar ganado (esquilar); guillotinas para tallos	429150300	Máquinas para pelar ganado (esquilar); guillotinas para tallos	42915030001	Máquinas para pelar ganado (esquilar)	4,2915E+12	Máquinas para pelar ganado (esquilar)	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42915	Artículos de cuchillería, n.c.p.; juego de manicura o pedicura e instrumentos	4291503	Máquinas para pelar ganado (esquilar); guillotinas para tallos	429150300	Máquinas para pelar ganado (esquilar); guillotinas para tallos	42915030002	Guillotinas para tallos	4,2915E+12	Guillotinas para tallos	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42915	Artículos de cuchillería, n.c.p.; juego de manicura o pedicura e instrumentos	4291599	Artículos de cuchillería, n.c.p.	429159900	Artículos de cuchillería, n.c.p.	42915990000	Artículos de cuchillería, n.c.p.	4,2916E+12	Artículos de cuchillería, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4291	Productos metálicos para uso doméstico	42916	Cucharas, tenedores, cucharones, espumaderas, servidores de pastel, cuchillos para pescado, cuchillos de mantequilla, pinzas para azúcar y otros artículos similares para la mesa o cocina	4291600	Cucharas, tenedores, cucharones, espumaderas, servidores de pastel, cuchillos para pescado, cuchillos de mantequilla, pinzas para azúcar y otros artículos similares para la mesa o cocina	429160000	Cucharas, tenedores, cucharones, espumaderas, servidores de pastel, cuchillos para pescado, cuchillos de mantequilla, pinzas para azúcar y otros artículos similares para la mesa o cocina	42916000000	Cucharas, tenedores, cucharones, espumaderas, servidores de pastel, cuchillos para pescado, cuchillos de mantequilla, pinzas para azúcar y otros artículos similares para la mesa o cocina	4,2916E+12	Cucharas, tenedores, cucharones, espumaderas, servidores de pastel, cuchillos para pescado, cuchillos de mantequilla, pinzas para azúcar y otros artículos similares para la mesa o cocina	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210101	Layas, palas y palines 	42921010100	Layas, palas y palines 	4,2921E+12	Layas, palas y palines 	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210102	Azadas, picos, binaderas, rastrillos y raederas	42921010200	Azadas, picos, binaderas, rastrillos y raederas	4,2921E+12	Azadas, picos, binaderas, rastrillos y raederas	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210103	Hachas, hocinos y herramientas similares con filo	42921010301	Hachas, chuzos, cortabananos, cucharas para desmanar frutas y cuchillas para implementos agrícolas hortícolas o forestales	4,2921E+12	Hachas, chuzos, cortabananos, cucharas para desmanar frutas y cuchillas para implementos agrícolas hortícolas o forestales	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210103	Hachas, hocinos y herramientas similares con filo	42921010302	Machetes	4,2921E+12	Machetes	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210103	Hachas, hocinos y herramientas similares con filo	42921010303	Hoces y hocinos	4,2921E+12	Hoces y hocinos	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210103	Hachas, hocinos y herramientas similares con filo	42921010304	Guadaña de mano	4,2921E+12	Guadaña de mano	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210103	Hachas, hocinos y herramientas similares con filo	42921010305	Guillotina para tallos	4,2921E+12	Guillotina para tallos	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210103	Hachas, hocinos y herramientas similares con filo	42921010399	Herramientas con filo, n.c.p.	4,2921E+12	Herramientas con filo, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210104	Tijeras de podar (incluidas las de trinchar aves), para usar con una sola mano	42921010400	Tijeras de podar (incluidas las de trinchar aves), para usar con una sola mano	4,2921E+12	Tijeras de podar (incluidas las de trinchar aves), para usar con una sola mano	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210105	Cizallas para setos, tijeras de podar y herramientas similares, para usar con las dos manos	42921010500	Cizallas para setos, tijeras de podar y herramientas similares, para usar con las dos manos	4,2921E+12	Cizallas para setos, tijeras de podar y herramientas similares, para usar con las dos manos	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210199	Herramientas de mano agrícolas, hortícolas o forestales, n.c.p.	42921019901	Macanas y barras (barretas)	4,2921E+12	Macanas y barras (barretas)	13%		
